Generation,Population,Orders,Trades,Positions,Fees (USDT),RealizedProfits (USDT),ROI,Price Interval for JMA etc.,Hard Exit Now,Soft Exit Now,dca_gap_modifier (0.5x - 1.5x),above_this_adx_means_trending (ex: 25),jma_percent_tp_offset (ex: 0.10),jma_period_length,tp_percent_offset,rsi RSI Length,rsi SMA Length,rsi Buy Level,rsi Sell Level
1,77,351,324,113,3.5028686,2.2745314,59.7777%,1,False,False,1.2,22,0.14,15,0.27,8,3,30,55
1,76,350,323,104,3.63649076,-5.2212907599996,-121.4722%,1,False,False,0.9,18,0.13,15,0.26,18,3,30,55
1,75,591,561,187,6.3315536,-4.9057536000012,-117.0385%,1,False,False,0.9,20,0.08,19,0.25,10,3,30,55
1,74,390,361,121,4.0123926,-4.3967925999998,-107.6915%,1,False,False,1,16,0.12,19,0.26,18,3,30,55
1,73,462,436,150,4.78894844,-0.2453484399988,-6.2281%,1,False,False,0.9,20,0.12,17,0.25,10,3,30,55
1,72,418,389,130,4.34147988,-5.2234798799998,-126.869%,1,False,False,0.9,16,0.1,16,0.27,18,3,30,55
1,71,476,458,154,5.12258884,-8.0987888399994,-197.0662%,1,False,False,1.1,20,0.08,17,0.22,18,3,30,55
1,70,650,622,221,6.80750028,-3.9843002800002,-104.4239%,1,False,False,1,20,0.08,19,0.24,6,3,30,55
1,69,426,395,133,4.3983668,-6.5203667999998,-159.8985%,1,False,False,1.1,24,0.09,17,0.25,18,3,30,55
1,68,451,426,144,4.71620968,0.9175903200008,22.7071%,1,False,False,0.9,24,0.11,17,0.24,14,3,30,55
1,67,596,567,197,6.2635786,-2.8739785999994,-73.0346%,1,False,False,0.9,16,0.09,19,0.23,10,3,30,55
1,66,414,394,144,4.17403964,2.8073603599994,78.6733%,1,False,False,1.1,20,0.13,17,0.23,8,3,30,55
1,65,317,293,105,3.12017672,-4.6757767199994,-128.4163%,1,False,False,1.2,16,0.15,16,0.23,16,3,30,55
1,64,398,373,126,4.11134148,2.6610585199996,66.2363%,1,False,False,1,24,0.14,19,0.25,12,3,30,55
1,63,514,493,180,5.26320588,-1.403005880001,-38.8373%,1,False,False,1.1,22,0.1,17,0.24,6,3,30,55
1,62,375,364,128,3.92094404,-2.3989440400008,-63.6706%,1,False,False,0.9,20,0.15,18,0.25,6,3,30,55
1,61,381,367,123,4.0769638,-5.2281638,-128.0912%,1,False,False,0.9,20,0.14,19,0.23,18,3,30,55
1,60,400,375,136,3.9846778,-0.4640777999996,-12.874%,1,False,False,1.2,18,0.13,18,0.24,14,3,30,55
1,59,383,354,119,3.92259824,-5.7847982399996,-142.5756%,1,False,False,1,22,0.13,18,0.26,16,3,30,55
1,58,412,387,141,4.10768076,-0.0618807599996,-1.7257%,1,False,False,1.2,20,0.13,18,0.23,14,3,30,55
1,57,312,286,96,3.1230244,-0.7212244,-18.0969%,1,False,False,1,22,0.16,15,0.27,12,3,30,55
1,56,492,470,163,5.17182284,0.63657716,16.2451%,1,False,False,0.9,16,0.1,16,0.27,8,3,30,55
1,55,470,447,150,4.99769396,-1.01089396,-24.5686%,1,False,False,0.9,24,0.1,15,0.22,18,3,30,55
1,54,428,400,145,4.27125172,0.2369482800002,6.5312%,1,False,False,1.1,16,0.12,18,0.26,8,3,30,55
1,53,418,384,134,4.1998772,-3.4274771999992,-88.7558%,1,False,False,1.2,22,0.1,16,0.26,16,3,30,55
1,52,505,482,176,5.15518492,-2.0469849199998,-56.5896%,1,False,False,1.2,18,0.1,17,0.23,10,3,30,55
1,51,391,366,126,3.99355084,1.949849159999,49.9903%,1,False,False,1.1,24,0.13,17,0.25,12,3,30,55
1,50,326,297,98,3.29699896,-6.5251989600008,-158.0567%,1,False,False,1,16,0.14,15,0.27,18,3,30,55
1,49,335,313,111,3.35979576,-3.4069957599986,-91.7163%,1,False,False,1.2,22,0.15,19,0.24,16,3,30,55
1,48,422,389,137,4.20813548,-1.0451354800008,-27.6272%,1,False,False,1.1,20,0.12,16,0.26,14,3,30,55
1,47,320,294,100,3.22603436,-3.2018343599988,-80.9424%,1,False,False,1.2,24,0.15,17,0.26,16,3,30,55
1,46,331,305,107,3.28998452,-6.0289845199992,-159.8271%,1,False,False,1.2,22,0.14,16,0.23,16,3,30,55
1,45,504,478,159,5.3948314,-7.4572313999994,-177.7822%,1,False,False,1,22,0.08,18,0.23,16,3,30,55
1,44,518,495,175,5.38408388,-1.2808838799996,-33.6958%,1,False,False,0.9,16,0.11,19,0.22,10,3,30,55
1,43,487,452,156,4.96962444,-1.8788244399986,-47.7727%,1,False,False,1,18,0.11,18,0.27,12,3,30,55
1,42,379,354,126,3.79434236,4.84625764,130.9052%,1,False,False,1.2,24,0.13,17,0.25,8,3,30,55
1,41,476,435,147,4.83955688,-3.9879568799998,-98.1381%,1,False,False,1.1,24,0.08,16,0.25,14,3,30,55
1,40,526,489,166,5.4459338,0.7238661999998,17.8524%,1,False,False,1.1,24,0.08,19,0.27,10,3,30,55
1,39,600,581,200,6.43903528,2.1539647199994,54.0361%,1,False,False,0.9,24,0.09,16,0.23,6,3,30,55
1,38,541,513,179,5.63192652,1.851673480001,47.6045%,1,False,False,1,22,0.1,17,0.23,10,3,30,55
1,37,471,438,150,4.86264704,-10.1514470399992,-253.6291%,1,False,False,1.2,20,0.08,17,0.25,16,3,30,55
1,36,499,473,170,5.10843004,1.210969959999,32.6371%,1,False,False,1.1,20,0.1,16,0.25,8,3,30,55
1,35,515,486,171,5.30093428,-0.0413342799984,-1.0793%,1,False,False,1,18,0.11,18,0.23,10,3,30,55
1,34,565,544,196,5.8701602,-3.8219602000008,-103.1794%,1,False,False,1.1,20,0.09,15,0.24,6,3,30,55
1,33,346,324,116,3.44343164,-0.7736316400008,-21.2329%,1,False,False,1.1,22,0.15,16,0.27,6,3,30,55
1,32,412,388,145,4.05822228,2.8123777200004,81.6531%,1,False,False,1.2,18,0.12,15,0.24,8,3,30,55
1,31,389,375,130,4.09628448,-4.6256844800014,-119.2092%,1,False,False,1,16,0.13,19,0.22,18,3,30,55
1,30,555,518,172,5.8362704,0.2523296000002,6.0118%,1,False,False,1,24,0.08,17,0.25,10,3,30,55
1,29,510,474,161,5.25019716,-1.3013971599996,-32.3016%,1,False,False,1,22,0.09,16,0.26,12,3,30,55
1,28,423,409,151,4.3039628,-2.3637628,-67.3224%,1,False,False,1,18,0.13,17,0.22,6,3,30,55
1,27,491,465,169,4.98857576,1.6162242400002,44.3571%,1,False,False,1.2,20,0.1,16,0.25,8,3,30,55
1,26,533,512,186,5.4956172,-3.5278172,-96.6055%,1,False,False,1,18,0.1,16,0.23,6,3,30,55
1,25,359,337,113,3.73342668,-5.4358266800008,-133.7851%,1,False,False,1,18,0.14,19,0.25,18,3,30,55
1,24,307,290,108,2.98968436,-2.6954843600006,-79.5888%,1,False,False,1.1,16,0.16,16,0.27,6,3,30,55
1,23,606,585,214,6.2789552,-1.204155200001,-33.1557%,1,False,False,1.1,22,0.09,18,0.22,6,3,30,55
1,22,395,366,130,3.93489532,-1.2306953199996,-33.0506%,1,False,False,1.2,20,0.13,18,0.27,14,3,30,55
1,21,405,385,143,4.0362646,-0.8580646000004,-24.7032%,1,False,False,1.1,18,0.14,19,0.25,6,3,30,55
1,20,487,456,164,4.90972436,-3.1703243599994,-85.7982%,1,False,False,1.2,20,0.1,17,0.25,12,3,30,55
1,19,594,569,202,6.21102456,-2.4678245600012,-64.8551%,1,False,False,1.1,18,0.08,17,0.22,10,3,30,55
1,18,492,469,151,5.36612836,-5.9453283600002,-135.3355%,1,False,False,0.9,24,0.08,17,0.22,18,3,30,55
1,17,389,364,129,3.91743336,5.25336664,140.6325%,1,False,False,1.2,24,0.13,18,0.27,8,3,30,55
1,16,362,336,119,3.60458248,3.1042175200008,83.4444%,1,False,False,1.2,22,0.15,19,0.25,10,3,30,55
1,15,408,378,125,4.23652864,-6.03632864,-144.5209%,1,False,False,0.9,18,0.11,19,0.27,18,3,30,55
1,14,361,332,116,3.57677528,0.6340247200002,16.745%,1,False,False,1.1,18,0.15,18,0.25,14,3,30,55
1,13,349,319,111,3.46346104,-2.6178610399994,-68.3277%,1,False,False,1.2,20,0.13,16,0.25,18,3,30,55
1,12,275,253,88,2.72198224,-7.0199822399988,-185.7324%,1,False,False,1.2,18,0.16,15,0.26,16,3,30,55
1,11,316,300,113,3.07753176,-1.21233176,-36.3627%,1,False,False,1.2,16,0.16,17,0.26,6,3,30,55
1,10,500,477,164,5.29259392,-11.0049939199996,-275.9104%,1,False,False,1.1,20,0.08,19,0.22,16,3,30,55
1,9,507,473,167,5.15113876,-3.3557387600006,-88.0811%,1,False,False,1.1,22,0.09,17,0.23,14,3,30,55
1,8,523,502,175,5.50623308,1.530966920001,39.3676%,1,False,False,1,22,0.1,18,0.22,12,3,30,55
1,7,488,461,166,4.9700808,0.8211191999996,22.2206%,1,False,False,1.1,16,0.1,18,0.27,8,3,30,55
1,6,398,369,130,3.980414,-1.227214000001,-32.5758%,1,False,False,1.1,20,0.13,16,0.25,12,3,30,55
1,5,579,547,190,6.0531474,-1.0199474000002,-25.8789%,1,False,False,1,16,0.08,16,0.26,8,3,30,55
1,4,508,474,167,5.16992644,-5.9557264400006,-155.7556%,1,False,False,1.1,16,0.09,19,0.27,12,3,30,55
1,3,542,520,179,5.74808136,-2.497081359999,-62.8841%,1,False,False,0.9,20,0.1,18,0.23,12,3,30,55
1,2,353,334,120,3.54745964,0.6767403599994,18.6453%,1,False,False,1.1,18,0.15,16,0.22,12,3,30,55
1,1,430,413,143,4.53523852,-3.2612385200006,-83.3784%,1,False,False,1,16,0.11,16,0.22,18,3,30,55
1,0,381,355,124,3.84134308,0.3798569199998,9.9723%,1,False,False,1,20,0.15,19,0.26,10,3,30,55
